cell	UMAP1	UMAP2	cell_type	cluster	genotype	Scn2a	dataset	organism	channel	expr	sample
11_81_28	-6.0583070505463095	-12.85363526981184	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_81_29	-0.782518028100631	6.625125926324633	Neurons	8	WT	1.1363199728632298	Bae2025	mouse	SCN2A	1.1363199728632298	PN36_4_Con
11_82_05	3.061222673574784	7.104888003656176	Neurons	9	WT	1.5276861935248789	Bae2025	mouse	SCN2A	1.5276861935248789	PN36_4_Con
11_82_60	1.960744501272538	-0.3290313367159095	Neurons	7	WT	1.9637780929080515	Bae2025	mouse	SCN2A	1.9637780929080515	PN36_4_Con
11_82_94	3.7968856107390905	6.4749455865114	Neurons	9	WT	1.9759001567035577	Bae2025	mouse	SCN2A	1.9759001567035577	PN36_4_Con
11_83_15	9.086239935079911	-1.72699304263899	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_83_25	9.93695080391536	-3.6311807219297614	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_83_34	2.7295495282805944	-5.205579716375563	Oligodendrocytes	3	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_83_45	-2.931337713082931	8.154580634423999	Neurons	8	WT	1.4593253113561224	Bae2025	mouse	SCN2A	1.4593253113561224	PN36_4_Con
11_84_14	7.489474416891435	-3.3494288508207526	Oligodendrocytes	1	WT	1.4196757608158272	Bae2025	mouse	SCN2A	1.4196757608158272	PN36_4_Con
11_84_20	2.038717867056229	-0.3532274399311271	Neurons	7	WT	1.479377878171423	Bae2025	mouse	SCN2A	1.479377878171423	PN36_4_Con
11_84_35	-2.677370427926681	7.872404616662768	Neurons	8	WT	0.6571477394761569	Bae2025	mouse	SCN2A	0.6571477394761569	PN36_4_Con
11_84_48	-4.474678872903487	-12.5166840140135	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_84_56	-10.79759395011296	2.8127329762666498	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_84_92	-5.050635217507979	-12.429611641576978	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_85_12	-0.29587840922703484	-6.498372513464186	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_85_13	6.718053461233476	-5.418974358251783	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_85_23	-6.740944265206954	-12.112112480810376	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_86_44	7.713985563436845	-5.3291568342954845	Oligodendrocytes	1	WT	1.66338806773757	Bae2025	mouse	SCN2A	1.66338806773757	PN36_4_Con
11_87_96	-2.702735065301559	7.7153339799135	Neurons	8	WT	0.610678194872364	Bae2025	mouse	SCN2A	0.610678194872364	PN36_4_Con
11_88_09	7.786476255575517	-5.15519996326277	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_88_75	-10.51291549094548	3.073644440957812	Neurons	2	WT	1.885036094696616	Bae2025	mouse	SCN2A	1.885036094696616	PN36_4_Con
11_89_28	-4.173391698678634	-1.7450416867048468	Neurons	2	WT	2.1496088559151056	Bae2025	mouse	SCN2A	2.1496088559151056	PN36_4_Con
11_89_57	9.579811216513017	-4.194638210943434	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_90_44	8.256555677572587	-5.215371090582106	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_90_74	-3.4387356031738734	-6.53480144183943	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_91_77	1.1528871070540931	3.565778296777514	Neurons	7	WT	1.7290437766544131	Bae2025	mouse	SCN2A	1.7290437766544131	PN36_4_Con
11_91_94	-2.016948222001693	5.0608225281923085	Neurons	8	WT	1.8733233044525417	Bae2025	mouse	SCN2A	1.8733233044525417	PN36_4_Con
11_92_06	-2.5694874513946986	3.2464533265321527	Neurons	8	WT	1.8814122441184904	Bae2025	mouse	SCN2A	1.8814122441184904	PN36_4_Con
11_92_20	-5.491004823526046	-12.289464432409495	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_92_78	8.967040182272294	-4.8539323393614024	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_92_92	-2.6840387571655726	8.429688971826343	Neurons	8	WT	1.639344114760306	Bae2025	mouse	SCN2A	1.639344114760306	PN36_4_Con
11_93_30	-9.265891908486983	2.2038360055177484	Neurons	7	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_94_61	-9.752184747537276	2.1439562257020746	Neurons	2	WT	2.8993574539952855	Bae2025	mouse	SCN2A	2.8993574539952855	PN36_4_Con
11_94_75	9.57563316933284	-4.112016398122999	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_95_18	-0.05255761631359795	2.996742766687182	Neurons	7	WT	1.6896250262799777	Bae2025	mouse	SCN2A	1.6896250262799777	PN36_4_Con
11_95_81	9.942719579855302	-1.7098630253584113	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
11_96_63	-3.149664758523605	8.65536074001482	Neurons	8	WT	1.701401651167393	Bae2025	mouse	SCN2A	1.701401651167393	PN36_4_Con
11_96_81	0.926164628187516	3.902797740289477	Neurons	7	WT	0.9401267122709236	Bae2025	mouse	SCN2A	0.9401267122709236	PN36_4_Con
12_01_73	-2.104475020249984	4.9903264458864	Neurons	8	WT	0.889690970729467	Bae2025	mouse	SCN2A	0.889690970729467	PN36_4_Con
12_02_24	10.020852209249831	-3.0408753935606208	Oligodendrocytes	1	WT	1.3000592686775168	Bae2025	mouse	SCN2A	1.3000592686775168	PN36_4_Con
12_02_54	-9.902304529031415	2.4242666180818353	Neurons	2	WT	2.4074957854147083	Bae2025	mouse	SCN2A	2.4074957854147083	PN36_4_Con
12_03_03	8.745540739218095	-4.362469631841871	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_03_13	-6.119512437661788	-11.823606926611156	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_03_21	9.88716709725032	-3.408395487478467	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_04_04	7.177987219015458	-5.287301499059889	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_04_51	-2.605308889230392	11.69386534053972	Neurons	8	WT	1.7284244847816108	Bae2025	mouse	SCN2A	1.7284244847816108	PN36_4_Con
12_05_21	9.188189626852372	-3.7028624598295417	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_06_19	6.945937753836015	-5.406324345281813	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_06_31	7.222766519705155	-5.3757829252989024	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_06_86	-3.2921179521881556	-0.8391489569456305	Neurons	2	WT	2.0005119668410987	Bae2025	mouse	SCN2A	2.0005119668410987	PN36_4_Con
12_07_30	1.693814397970536	-3.1538042609007086	Astrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_07_33	-5.419119237741134	-11.81805749576399	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_08_07	7.224998594442704	-5.265629727056715	Oligodendrocytes	6	WT	1.3158098469410733	Bae2025	mouse	SCN2A	1.3158098469410733	PN36_4_Con
12_08_63	-10.496645807107589	2.4979196007936273	Neurons	2	WT	1.9304704124164809	Bae2025	mouse	SCN2A	1.9304704124164809	PN36_4_Con
12_08_84	9.400952459493974	-2.013609606435987	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_09_80	8.90041458717952	-4.350018459966871	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_09_89	3.212656379858353	5.627477210351732	Neurons	9	WT	1.339161823641963	Bae2025	mouse	SCN2A	1.339161823641963	PN36_4_Con
12_09_96	-1.849536537011764	9.286149543115403	Neurons	8	WT	1.8588384777086144	Bae2025	mouse	SCN2A	1.8588384777086144	PN36_4_Con
12_10_68	1.1618069421447303	5.192633193322924	Neurons	7	WT	1.0122233720087732	Bae2025	mouse	SCN2A	1.0122233720087732	PN36_4_Con
12_11_13	-1.4313390243851158	5.8583078797548085	Neurons	8	WT	1.7996360328838923	Bae2025	mouse	SCN2A	1.7996360328838923	PN36_4_Con
12_11_23	8.59929669014583	-5.026222187689039	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_11_24	-3.3329967249237513	5.419530433007982	Neurons	2	WT	1.95557205996705	Bae2025	mouse	SCN2A	1.95557205996705	PN36_4_Con
12_11_32	0.3623380672133949	5.208474677392748	Neurons	8	WT	1.792351820022342	Bae2025	mouse	SCN2A	1.792351820022342	PN36_4_Con
12_11_94	9.369288564840652	-4.018721062353346	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_11_95	3.7319136869109655	6.293724101373461	Neurons	9	WT	1.577422685467662	Bae2025	mouse	SCN2A	1.577422685467662	PN36_4_Con
12_12_33	1.2795096646941688	6.330497306176928	Neurons	8	WT	1.6471388416345976	Bae2025	mouse	SCN2A	1.6471388416345976	PN36_4_Con
12_12_34	1.1067904245055702	2.7245383675782953	Neurons	7	WT	1.9803282766986583	Bae2025	mouse	SCN2A	1.9803282766986583	PN36_4_Con
12_12_48	-1.5029575813614342	7.3022160943239	Neurons	8	WT	1.8030663252708383	Bae2025	mouse	SCN2A	1.8030663252708383	PN36_4_Con
12_13_14	-9.79220950492253	2.73372153598955	Neurons	2	WT	1.8714215064941184	Bae2025	mouse	SCN2A	1.8714215064941184	PN36_4_Con
12_13_26	1.0874191533721471	8.514529746362475	Neurons	8	WT	1.561012755032635	Bae2025	mouse	SCN2A	1.561012755032635	PN36_4_Con
12_13_43	2.8617373716033483	-2.86978073757002	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_13_93	-6.5112303484283895	-11.660638291052075	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_14_40	-0.9337379027210686	8.815790694543628	Neurons	8	WT	0.8398628117478056	Bae2025	mouse	SCN2A	0.8398628117478056	PN36_4_Con
12_14_49	2.0272701989806676	-0.2795585427791801	Neurons	7	WT	1.2080246642368548	Bae2025	mouse	SCN2A	1.2080246642368548	PN36_4_Con
12_14_52	-9.52051818259587	2.734113734552172	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_14_78	-0.8743778754078362	5.7814670022218495	Neurons	8	WT	1.908224558661868	Bae2025	mouse	SCN2A	1.908224558661868	PN36_4_Con
12_14_87	-11.132819055398604	-0.13846403512963917	Microglia	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_15_23	-4.163876174768111	-1.4159718338758671	Neurons	2	WT	1.9395939792010248	Bae2025	mouse	SCN2A	1.9395939792010248	PN36_4_Con
12_16_08	-1.615415691217086	5.784545462915209	Neurons	8	WT	2.0829299059799946	Bae2025	mouse	SCN2A	2.0829299059799946	PN36_4_Con
12_16_45	-4.815370439370772	-12.687876183202954	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_16_48	9.882990003744462	-1.3898113552839484	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_16_52	-2.6322289694153285	7.590806048700121	Neurons	8	WT	1.3874955624655247	Bae2025	mouse	SCN2A	1.3874955624655247	PN36_4_Con
12_16_72	2.246626259008744	-5.374588448217604	Oligodendrocytes	3	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_17_18	-5.750433324655196	-11.844088989904614	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_17_46	-0.17665102966656426	8.40546659786394	Neurons	8	WT	1.6403821405022083	Bae2025	mouse	SCN2A	1.6403821405022083	PN36_4_Con
12_18_19	3.4048150788939977	6.883792918512133	Neurons	9	WT	1.3026545205611757	Bae2025	mouse	SCN2A	1.3026545205611757	PN36_4_Con
12_18_88	-2.7697361696564173	9.067383330652026	Neurons	8	WT	0.7321581872081305	Bae2025	mouse	SCN2A	0.7321581872081305	PN36_4_Con
12_19_04	-3.767310260614059	-7.386514145544264	Neurons	10	WT	1.1006162973548248	Bae2025	mouse	SCN2A	1.1006162973548248	PN36_4_Con
12_19_23	-9.996052621682784	2.124110978433398	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_19_41	8.49626648537288	-4.849186379125807	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_19_59	7.086597086111405	-5.262753922155592	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_19_63	9.961908460775712	-0.9770223681242194	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_19_88	-3.261309741815231	9.419460814782886	Neurons	8	WT	1.2583264149444855	Bae2025	mouse	SCN2A	1.2583264149444855	PN36_4_Con
12_20_54	7.510564924398759	-4.313270050695631	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_20_92	3.673847795645096	6.213846724817064	Neurons	9	WT	1.2678951362707416	Bae2025	mouse	SCN2A	1.2678951362707416	PN36_4_Con
12_21_54	7.413143278280595	-5.385669190099928	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_21_61	9.561412931600907	-3.5205969397337165	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_21_93	7.5707770597137	-3.1492945734770026	Oligodendrocytes	1	WT	1.1654935380872489	Bae2025	mouse	SCN2A	1.1654935380872489	PN36_4_Con
12_22_86	0.8195103418029335	3.357417863199023	Neurons	7	WT	1.1365035304341988	Bae2025	mouse	SCN2A	1.1365035304341988	PN36_4_Con
12_22_91	-10.446380494912765	2.994317572900561	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_24_23	-11.92490756400456	-0.8915871564657416	Fibroblasts	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_24_30	-3.5964411485992884	-7.299721199682447	Neurons	10	WT	1.2134827860782176	Bae2025	mouse	SCN2A	1.2134827860782176	PN36_4_Con
12_24_34	10.136895300070146	-2.126207787206861	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_25_11	2.0859195005095983	-0.2659532163650718	Neurons	7	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_25_50	-0.06956976540913323	8.051490348169116	Neurons	8	WT	1.6199197661126408	Bae2025	mouse	SCN2A	1.6199197661126408	PN36_4_Con
12_26_28	8.733037115255692	-4.835022408178541	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_26_41	9.62441933266292	-3.3585788790495124	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_26_84	-10.366576074441571	3.0487759526460443	Neurons	2	WT	2.619047483467966	Bae2025	mouse	SCN2A	2.619047483467966	PN36_4_Con
12_26_85	9.917169691244462	-2.6897694651396	Oligodendrocytes	5	WT	1.6065641178483192	Bae2025	mouse	SCN2A	1.6065641178483192	PN36_4_Con
12_27_69	3.207441688696244	5.7881455834596425	Neurons	9	WT	1.3608204198867082	Bae2025	mouse	SCN2A	1.3608204198867082	PN36_4_Con
12_28_32	-6.869812368234298	-11.74196000736067	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_28_36	10.139536977926593	-2.4398524348051276	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_28_39	7.440510870138505	-5.363109070471022	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_28_63	-4.44504678138127	-12.405289131811353	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_28_86	1.6326347600616005	-2.9437982622892584	Astrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_28_87	-10.557927011331222	3.095016520807055	Neurons	2	WT	1.927453817512078	Bae2025	mouse	SCN2A	1.927453817512078	PN36_4_Con
12_28_91	1.326831222692826	6.552474063226488	Neurons	8	WT	1.792778714518891	Bae2025	mouse	SCN2A	1.792778714518891	PN36_4_Con
12_29_29	0.9074052583373572	6.43946556408098	Neurons	8	WT	1.6505175732520665	Bae2025	mouse	SCN2A	1.6505175732520665	PN36_4_Con
12_30_42	-0.5001450020872567	4.4405246194093495	Neurons	7	WT	0.8787037314903163	Bae2025	mouse	SCN2A	0.8787037314903163	PN36_4_Con
12_30_43	-3.3020850408874964	8.00370649654558	Neurons	8	WT	1.5934190221069673	Bae2025	mouse	SCN2A	1.5934190221069673	PN36_4_Con
12_30_91	3.3942154657043004	6.229789775201586	Neurons	9	WT	1.994482630097956	Bae2025	mouse	SCN2A	1.994482630097956	PN36_4_Con
12_31_71	2.0212978135741735	-0.2847674969942298	Neurons	7	WT	1.9958961976447949	Bae2025	mouse	SCN2A	1.9958961976447949	PN36_4_Con
12_32_87	7.594895483175614	-5.125788170507643	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_33_30	-0.02033841498722771	3.0603352006166253	Neurons	7	WT	1.7294092575967568	Bae2025	mouse	SCN2A	1.7294092575967568	PN36_4_Con
12_33_33	0.6099071513808754	2.362655204126147	Neurons	7	WT	1.0491055945348544	Bae2025	mouse	SCN2A	1.0491055945348544	PN36_4_Con
12_34_10	-3.1187218416534876	-7.16950078647444	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_34_48	-3.619001029809616	-6.522097546270582	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_34_94	-3.330575584252975	9.78971723873308	Neurons	8	WT	1.4806663766843964	Bae2025	mouse	SCN2A	1.4806663766843964	PN36_4_Con
12_35_30	9.038580061117507	-1.8552509133131232	Oligodendrocytes	5	WT	1.5027565465784125	Bae2025	mouse	SCN2A	1.5027565465784125	PN36_4_Con
12_35_56	-0.6480235148273918	7.900144141504076	Neurons	8	WT	1.5225659748331963	Bae2025	mouse	SCN2A	1.5225659748331963	PN36_4_Con
12_36_16	-2.581254361947677	11.65047506649187	Neurons	8	WT	1.481020629971035	Bae2025	mouse	SCN2A	1.481020629971035	PN36_4_Con
12_36_56	2.831754089514115	-2.8986460749418463	Oligodendrocytes	5	WT	0.7763081596703569	Bae2025	mouse	SCN2A	0.7763081596703569	PN36_4_Con
12_36_66	-6.331087945779464	-12.027486282995437	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_37_47	-4.385342239221236	-11.993392426183911	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_38_65	-4.827474950631759	-12.152757126501294	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_38_73	-4.426045535882613	-12.532214600256175	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_39_76	-2.619769214471481	8.520238440820483	Neurons	8	WT	1.9384728876999195	Bae2025	mouse	SCN2A	1.9384728876999195	PN36_4_Con
12_40_36	-3.2480145681702113	8.010963004419116	Neurons	8	WT	0.9603126322712544	Bae2025	mouse	SCN2A	0.9603126322712544	PN36_4_Con
12_40_63	-2.602437852700851	11.68238024074724	Neurons	8	WT	0.9968572756810108	Bae2025	mouse	SCN2A	0.9968572756810108	PN36_4_Con
12_40_79	-11.16532027610173	-0.177581177687737	Microglia	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_41_24	6.294853807607987	-11.67536779086897	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_41_38	-9.239274858316085	2.6784599240510736	Neurons	8	WT	1.2856770061571263	Bae2025	mouse	SCN2A	1.2856770061571263	PN36_4_Con
12_41_96	-6.665742753823897	-12.54737134616682	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_43_10	9.827481390158036	-3.565522152593824	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_43_30	2.802772403875687	6.102895778009203	Neurons	9	WT	1.031577743266962	Bae2025	mouse	SCN2A	1.031577743266962	PN36_4_Con
12_43_69	10.10616409889827	-2.0006286684782233	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_43_96	6.271308065573075	-11.95427461307356	Endothelial cells	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_45_50	-11.894155381997724	-0.8833137337476935	Fibroblasts	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_46_03	-3.0195633161865687	8.286052268335132	Neurons	8	WT	1.8856286349874336	Bae2025	mouse	SCN2A	1.8856286349874336	PN36_4_Con
12_46_26	-4.449743150552413	-12.427680451086257	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_46_28	-11.815704225381516	-0.8724001232893195	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_46_39	8.566832662741044	-4.816613632848951	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_46_79	-2.8600209940277552	9.824053328820971	Neurons	8	WT	2.0967831628469487	Bae2025	mouse	SCN2A	2.0967831628469487	PN36_4_Con
12_47_16	-2.957862495263717	9.436871093103198	Neurons	8	WT	1.0954224933000096	Bae2025	mouse	SCN2A	1.0954224933000096	PN36_4_Con
12_48_23	-9.881145356973311	2.6728702004640374	Neurons	2	WT	1.697140089553707	Bae2025	mouse	SCN2A	1.697140089553707	PN36_4_Con
12_48_66	9.222786070028642	-3.7667145315916266	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_49_03	7.8710728894866495	-5.017319637945387	Oligodendrocytes	1	WT	1.21731972188124	Bae2025	mouse	SCN2A	1.21731972188124	PN36_4_Con
12_49_16	2.8160251390136266	-5.150343376806471	Oligodendrocytes	3	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_49_19	-0.2676451344095681	-6.486115414312574	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_49_34	8.715374113241532	-5.025381046941969	Oligodendrocytes	1	WT	1.3168087237672508	Bae2025	mouse	SCN2A	1.3168087237672508	PN36_4_Con
12_50_67	7.0058079969085245	-5.568148571661207	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_51_30	-3.231616138299606	9.633232634851243	Neurons	8	WT	2.340387987453795	Bae2025	mouse	SCN2A	2.340387987453795	PN36_4_Con
12_51_81	-2.1481420982681727	8.389386695215014	Neurons	8	WT	1.2690706319380771	Bae2025	mouse	SCN2A	1.2690706319380771	PN36_4_Con
12_51_90	-4.1485286939941854	-1.715926367452833	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_52_01	-11.105555414041184	-1.6219882551939215	Epithelial cells	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_52_10	6.804262281576493	-5.470761734655592	Oligodendrocytes	6	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_52_13	-2.926708339532516	-6.9794535223753185	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_52_38	-1.3356850732170555	7.881804984399584	Neurons	8	WT	2.3741125291994267	Bae2025	mouse	SCN2A	2.3741125291994267	PN36_4_Con
12_53_09	-9.596322892984054	1.9378552849977289	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_53_43	2.6932286035216833	-2.599006849935743	Oligodendrocytes	6	WT	0.6966656561676221	Bae2025	mouse	SCN2A	0.6966656561676221	PN36_4_Con
12_54_17	-9.46933352836003	2.0406523164003167	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_54_30	1.048557878652909	2.7976193841188226	Neurons	7	WT	1.5779140912647929	Bae2025	mouse	SCN2A	1.5779140912647929	PN36_4_Con
12_54_31	8.234873891989091	-5.072915989568922	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_54_44	0.9731113921798256	3.853116553613451	Neurons	7	WT	1.6672120942492277	Bae2025	mouse	SCN2A	1.6672120942492277	PN36_4_Con
12_54_82	2.2243705999053502	-5.392937618902418	Oligodendrocytes	3	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_55_55	6.240738989034989	-11.647674042394849	Endothelial cells	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_56_14	0.30920326820979377	-6.359726864507887	Oligodendrocytes	3	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_56_21	-6.616592286904952	-11.460814911535474	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_56_33	2.5820297013915563	-5.20986076038191	Oligodendrocytes	3	WT	0.7059900846336566	Bae2025	mouse	SCN2A	0.7059900846336566	PN36_4_Con
12_56_72	-2.7988456476532435	8.69362406093767	Neurons	8	WT	2.5527049798617703	Bae2025	mouse	SCN2A	2.5527049798617703	PN36_4_Con
12_58_58	-6.583441137155196	-11.935677963903638	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_59_23	-4.343523143609664	-12.294487435034007	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_59_37	9.897491575399735	-1.6238084618360724	Oligodendrocytes	5	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_59_86	8.748972059408525	-5.013649422338697	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_60_02	-3.5336662519775843	-6.461578327825758	Neurons	10	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_61_54	-9.501750825723311	1.7882413085191522	Neurons	2	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_61_55	1.3178448688186195	2.9184191640107904	Neurons	7	WT	1.304974230707984	Bae2025	mouse	SCN2A	1.304974230707984	PN36_4_Con
12_62_50	8.254883886495927	-5.178670365026686	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_62_91	8.805010915914872	-4.811579186132643	Oligodendrocytes	1	WT	1.4617386548045384	Bae2025	mouse	SCN2A	1.4617386548045384	PN36_4_Con
12_63_38	8.76761543861995	-4.7226833884031505	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_63_89	9.008575559774735	-4.177196938207838	Oligodendrocytes	1	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_64_29	-4.73266303428044	-11.71723790805647	Astrocytes	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_64_91	-11.566151498635907	-0.7500590268881049	Fibroblasts	4	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
12_66_05	-2.916388391336105	9.44759134609392	Neurons	8	WT	2.386757959435207	Bae2025	mouse	SCN2A	2.386757959435207	PN36_4_Con
12_66_27	-2.5377582300507044	8.459441703149585	Neurons	8	WT	0	Bae2025	mouse	SCN2A	0	PN36_4_Con
